"service_id","monday","tuesday","wednesday","thursday","friday","saturday","sunday","start_date","end_date"
"111-05.250322.16","0","0","0","0","1","0","0","20220325","20220325"
"111-05.280322.15","1","1","1","1","0","0","0","20220328","20220331"
"111-05.010422.16","0","0","0","0","1","0","0","20220401","20220401"
"111-05.040422.15","1","1","1","1","0","0","0","20220404","20220407"
"111-05.080422.16","0","0","0","0","1","0","0","20220408","20220408"
"111-05.110422.15","1","1","1","1","0","0","0","20220411","20220414"
"111-05.150422.16","0","0","0","0","1","0","0","20220415","20220415"
"111-05.180422.15","1","1","1","1","0","0","0","20220418","20220421"
"111-05.220422.16","0","0","0","0","1","0","0","20220422","20220422"
"111-05.250422.15","1","1","1","1","0","0","0","20220425","20220428"
"111-05.290422.16","0","0","0","0","1","0","0","20220429","20220429"
"111-05.020522.15","1","1","1","1","0","0","0","20220502","20220505"
"111-05.060522.16","0","0","0","0","1","0","0","20220506","20220506"
"111-05.090522.15","1","1","1","1","0","0","0","20220509","20220512"
"111-05.130522.16","0","0","0","0","1","0","0","20220513","20220513"
"111-05.160522.15","1","1","1","1","0","0","0","20220516","20220519"
"111-05.200522.16","0","0","0","0","1","0","0","20220520","20220520"
"111-05.230522.15","1","1","1","1","0","0","0","20220523","20220526"
"111-05.270522.16","0","0","0","0","1","0","0","20220527","20220527"
"111-05.300522.15","1","1","1","1","0","0","0","20220530","20220602"
"111-06.210222.15","1","1","1","1","0","0","0","20220221","20220224"
"111-06.250222.16","0","0","0","0","1","0","0","20220225","20220225"
"111-06.280222.15","1","1","1","1","0","0","0","20220228","20220303"
"111-06.040322.16","0","0","0","0","1","0","0","20220304","20220304"
"111-06.070322.15","1","1","1","1","0","0","0","20220307","20220310"
"111-06.110322.16","0","0","0","0","1","0","0","20220311","20220311"
"111-06.140322.15","1","1","1","1","0","0","0","20220314","20220317"
"111-06.180322.16","0","0","0","0","1","0","0","20220318","20220318"
"111-06.210322.15","1","1","1","1","0","0","0","20220321","20220324"
"111-06.250322.16","0","0","0","0","1","0","0","20220325","20220325"
"111-06.280322.15","1","1","1","1","0","0","0","20220328","20220331"
"111-06.010422.16","0","0","0","0","1","0","0","20220401","20220401"
"111-06.040422.15","1","1","1","1","0","0","0","20220404","20220407"
"111-06.080422.16","0","0","0","0","1","0","0","20220408","20220408"
"111-06.110422.15","1","1","1","1","0","0","0","20220411","20220414"
"111-06.150422.16","0","0","0","0","1","0","0","20220415","20220415"
"111-06.180422.15","1","1","1","1","0","0","0","20220418","20220421"
"111-06.220422.16","0","0","0","0","1","0","0","20220422","20220422"
"111-06.250422.15","1","1","1","1","0","0","0","20220425","20220428"
"111-06.290422.16","0","0","0","0","1","0","0","20220429","20220429"
"111-06.020522.15","1","1","1","1","0","0","0","20220502","20220505"
"111-06.060522.16","0","0","0","0","1","0","0","20220506","20220506"
"111-06.090522.15","1","1","1","1","0","0","0","20220509","20220512"
"111-06.130522.16","0","0","0","0","1","0","0","20220513","20220513"
"111-06.160522.15","1","1","1","1","0","0","0","20220516","20220519"
"111-06.200522.16","0","0","0","0","1","0","0","20220520","20220520"
"111-06.230522.15","1","1","1","1","0","0","0","20220523","20220526"
"111-06.270522.16","0","0","0","0","1","0","0","20220527","20220527"
"111-06.300522.15","1","1","1","1","0","0","0","20220530","20220602"
"111-07.210222.15","1","1","1","1","0","0","0","20220221","20220224"
"111-07.250222.16","0","0","0","0","1","0","0","20220225","20220225"
"111-07.280222.15","1","1","1","1","0","0","0","20220228","20220303"
"111-07.040322.16","0","0","0","0","1","0","0","20220304","20220304"
"111-07.070322.15","1","1","1","1","0","0","0","20220307","20220310"
"111-07.110322.16","0","0","0","0","1","0","0","20220311","20220311"
"111-07.140322.15","1","1","1","1","0","0","0","20220314","20220317"
"111-07.180322.16","0","0","0","0","1","0","0","20220318","20220318"
"111-07.210322.15","1","1","1","1","0","0","0","20220321","20220324"
"111-07.250322.16","0","0","0","0","1","0","0","20220325","20220325"
"111-07.280322.15","1","1","1","1","0","0","0","20220328","20220331"
"111-07.010422.16","0","0","0","0","1","0","0","20220401","20220401"
"111-07.040422.15","1","1","1","1","0","0","0","20220404","20220407"
"111-07.080422.16","0","0","0","0","1","0","0","20220408","20220408"
"111-07.110422.15","1","1","1","1","0","0","0","20220411","20220414"
"111-07.150422.16","0","0","0","0","1","0","0","20220415","20220415"
"111-07.180422.15","1","1","1","1","0","0","0","20220418","20220421"
"111-07.220422.16","0","0","0","0","1","0","0","20220422","20220422"
"111-07.250422.15","1","1","1","1","0","0","0","20220425","20220428"
"111-07.290422.16","0","0","0","0","1","0","0","20220429","20220429"
"111-07.020522.15","1","1","1","1","0","0","0","20220502","20220505"
"111-07.060522.16","0","0","0","0","1","0","0","20220506","20220506"
"111-07.090522.15","1","1","1","1","0","0","0","20220509","20220512"
"111-07.130522.16","0","0","0","0","1","0","0","20220513","20220513"
"111-07.160522.15","1","1","1","1","0","0","0","20220516","20220519"
"111-07.200522.16","0","0","0","0","1","0","0","20220520","20220520"
"111-07.230522.15","1","1","1","1","0","0","0","20220523","20220526"
"111-07.270522.16","0","0","0","0","1","0","0","20220527","20220527"
"111-07.300522.15","1","1","1","1","0","0","0","20220530","20220602"
"111-08.210222.15","1","1","1","1","0","0","0","20220221","20220224"
"111-08.250222.16","0","0","0","0","1","0","0","20220225","20220225"
"111-08.280222.15","1","1","1","1","0","0","0","20220228","20220303"
"111-08.040322.16","0","0","0","0","1","0","0","20220304","20220304"
"111-08.070322.15","1","1","1","1","0","0","0","20220307","20220310"
"111-08.110322.16","0","0","0","0","1","0","0","20220311","20220311"
"111-08.140322.15","1","1","1","1","0","0","0","20220314","20220317"
"111-08.180322.16","0","0","0","0","1","0","0","20220318","20220318"
"111-08.210322.15","1","1","1","1","0","0","0","20220321","20220324"
"111-08.250322.16","0","0","0","0","1","0","0","20220325","20220325"
"111-08.280322.15","1","1","1","1","0","0","0","20220328","20220331"
"111-08.010422.16","0","0","0","0","1","0","0","20220401","20220401"
"111-08.040422.15","1","1","1","1","0","0","0","20220404","20220407"
"111-08.080422.16","0","0","0","0","1","0","0","20220408","20220408"
"111-08.110422.15","1","1","1","1","0","0","0","20220411","20220414"
"111-08.150422.16","0","0","0","0","1","0","0","20220415","20220415"
"111-08.180422.15","1","1","1","1","0","0","0","20220418","20220421"
"111-08.220422.16","0","0","0","0","1","0","0","20220422","20220422"
"111-08.250422.15","1","1","1","1","0","0","0","20220425","20220428"
"111-08.290422.16","0","0","0","0","1","0","0","20220429","20220429"
"111-08.020522.15","1","1","1","1","0","0","0","20220502","20220505"
"111-08.060522.16","0","0","0","0","1","0","0","20220506","20220506"
"111-08.090522.15","1","1","1","1","0","0","0","20220509","20220512"
"111-08.130522.16","0","0","0","0","1","0","0","20220513","20220513"
"111-08.160522.15","1","1","1","1","0","0","0","20220516","20220519"
"111-08.200522.16","0","0","0","0","1","0","0","20220520","20220520"
"111-08.230522.15","1","1","1","1","0","0","0","20220523","20220526"
"111-08.270522.16","0","0","0","0","1","0","0","20220527","20220527"
"111-08.300522.15","1","1","1","1","0","0","0","20220530","20220602"
"111-09.210222.15","1","1","1","1","0","0","0","20220221","20220224"
"111-09.250222.16","0","0","0","0","1","0","0","20220225","20220225"
"111-09.280222.15","1","1","1","1","0","0","0","20220228","20220303"
"111-09.040322.16","0","0","0","0","1","0","0","20220304","20220304"
"111-09.070322.15","1","1","1","1","0","0","0","20220307","20220310"
"111-09.110322.16","0","0","0","0","1","0","0","20220311","20220311"
"111-09.140322.15","1","1","1","1","0","0","0","20220314","20220317"
"111-09.180322.16","0","0","0","0","1","0","0","20220318","20220318"
"111-09.210322.15","1","1","1","1","0","0","0","20220321","20220324"
"111-09.250322.16","0","0","0","0","1","0","0","20220325","20220325"
"111-09.280322.15","1","1","1","1","0","0","0","20220328","20220331"
"111-09.010422.16","0","0","0","0","1","0","0","20220401","20220401"
"111-09.040422.15","1","1","1","1","0","0","0","20220404","20220407"
"111-09.080422.16","0","0","0","0","1","0","0","20220408","20220408"
"111-09.110422.15","1","1","1","1","0","0","0","20220411","20220414"
"111-09.150422.16","0","0","0","0","1","0","0","20220415","20220415"
"111-09.180422.15","1","1","1","1","0","0","0","20220418","20220421"
"111-09.220422.16","0","0","0","0","1","0","0","20220422","20220422"
"111-09.250422.15","1","1","1","1","0","0","0","20220425","20220428"
"111-09.290422.16","0","0","0","0","1","0","0","20220429","20220429"
"111-09.020522.15","1","1","1","1","0","0","0","20220502","20220505"
"111-09.060522.16","0","0","0","0","1","0","0","20220506","20220506"
"111-09.090522.15","1","1","1","1","0","0","0","20220509","20220512"
"111-09.130522.16","0","0","0","0","1","0","0","20220513","20220513"
"111-09.160522.15","1","1","1","1","0","0","0","20220516","20220519"
"111-09.200522.16","0","0","0","0","1","0","0","20220520","20220520"
"111-09.230522.15","1","1","1","1","0","0","0","20220523","20220526"
"111-09.270522.16","0","0","0","0","1","0","0","20220527","20220527"
"111-09.300522.15","1","1","1","1","0","0","0","20220530","20220602"
"111-10.210222.15","1","1","1","1","0","0","0","20220221","20220224"
"111-10.250222.16","0","0","0","0","1","0","0","20220225","20220225"
"111-10.280222.15","1","1","1","1","0","0","0","20220228","20220303"
"111-10.040322.16","0","0","0","0","1","0","0","20220304","20220304"
"111-10.070322.15","1","1","1","1","0","0","0","20220307","20220310"
"111-10.110322.16","0","0","0","0","1","0","0","20220311","20220311"
"111-10.140322.15","1","1","1","1","0","0","0","20220314","20220317"
"111-10.180322.16","0","0","0","0","1","0","0","20220318","20220318"
"111-10.210322.15","1","1","1","1","0","0","0","20220321","20220324"
"111-10.250322.16","0","0","0","0","1","0","0","20220325","20220325"
"111-10.280322.15","1","1","1","1","0","0","0","20220328","20220331"
"111-10.010422.16","0","0","0","0","1","0","0","20220401","20220401"
"111-10.040422.15","1","1","1","1","0","0","0","20220404","20220407"
"111-10.080422.16","0","0","0","0","1","0","0","20220408","20220408"
"111-10.110422.15","1","1","1","1","0","0","0","20220411","20220414"
"111-10.150422.16","0","0","0","0","1","0","0","20220415","20220415"
"111-10.180422.15","1","1","1","1","0","0","0","20220418","20220421"
"111-10.220422.16","0","0","0","0","1","0","0","20220422","20220422"
"111-10.250422.15","1","1","1","1","0","0","0","20220425","20220428"
"111-10.290422.16","0","0","0","0","1","0","0","20220429","20220429"
"111-10.020522.15","1","1","1","1","0","0","0","20220502","20220505"
"111-10.060522.16","0","0","0","0","1","0","0","20220506","20220506"
"111-10.090522.15","1","1","1","1","0","0","0","20220509","20220512"
"111-10.130522.16","0","0","0","0","1","0","0","20220513","20220513"
"111-10.160522.15","1","1","1","1","0","0","0","20220516","20220519"
"111-10.200522.16","0","0","0","0","1","0","0","20220520","20220520"
"111-10.230522.15","1","1","1","1","0","0","0","20220523","20220526"
"111-10.270522.16","0","0","0","0","1","0","0","20220527","20220527"
"111-10.300522.15","1","1","1","1","0","0","0","20220530","20220602"
"111-11.210222.15","1","1","1","1","0","0","0","20220221","20220224"
"111-11.250222.16","0","0","0","0","1","0","0","20220225","20220225"
"111-11.280222.15","1","1","1","1","0","0","0","20220228","20220303"
"111-11.040322.16","0","0","0","0","1","0","0","20220304","20220304"
"111-11.070322.15","1","1","1","1","0","0","0","20220307","20220310"
"111-11.110322.16","0","0","0","0","1","0","0","20220311","20220311"
"111-11.140322.15","1","1","1","1","0","0","0","20220314","20220317"
"111-11.180322.16","0","0","0","0","1","0","0","20220318","20220318"
"111-11.210322.15","1","1","1","1","0","0","0","20220321","20220324"
"111-11.250322.16","0","0","0","0","1","0","0","20220325","20220325"
"111-11.280322.15","1","1","1","1","0","0","0","20220328","20220331"
"111-11.010422.16","0","0","0","0","1","0","0","20220401","20220401"
"111-11.040422.15","1","1","1","1","0","0","0","20220404","20220407"
"111-11.080422.16","0","0","0","0","1","0","0","20220408","20220408"
"111-11.110422.15","1","1","1","1","0","0","0","20220411","20220414"
"111-11.150422.16","0","0","0","0","1","0","0","20220415","20220415"
"111-11.180422.15","1","1","1","1","0","0","0","20220418","20220421"
"111-11.220422.16","0","0","0","0","1","0","0","20220422","20220422"
"111-11.250422.15","1","1","1","1","0","0","0","20220425","20220428"
"111-11.290422.16","0","0","0","0","1","0","0","20220429","20220429"
"111-11.020522.15","1","1","1","1","0","0","0","20220502","20220505"
"111-11.060522.16","0","0","0","0","1","0","0","20220506","20220506"
"111-11.090522.15","1","1","1","1","0","0","0","20220509","20220512"
"111-11.130522.16","0","0","0","0","1","0","0","20220513","20220513"
"111-11.160522.15","1","1","1","1","0","0","0","20220516","20220519"
"111-11.200522.16","0","0","0","0","1","0","0","20220520","20220520"
"111-11.230522.15","1","1","1","1","0","0","0","20220523","20220526"
"111-11.270522.16","0","0","0","0","1","0","0","20220527","20220527"
"111-11.300522.15","1","1","1","1","0","0","0","20220530","20220602"
"111-12.210222.15","1","1","1","1","0","0","0","20220221","20220224"
"111-12.250222.16","0","0","0","0","1","0","0","20220225","20220225"
"111-12.280222.15","1","1","1","1","0","0","0","20220228","20220303"
"111-12.040322.16","0","0","0","0","1","0","0","20220304","20220304"
"111-12.070322.15","1","1","1","1","0","0","0","20220307","20220310"
"111-12.110322.16","0","0","0","0","1","0","0","20220311","20220311"
"111-12.140322.15","1","1","1","1","0","0","0","20220314","20220317"
"111-12.180322.16","0","0","0","0","1","0","0","20220318","20220318"
"111-12.210322.15","1","1","1","1","0","0","0","20220321","20220324"
"111-12.250322.16","0","0","0","0","1","0","0","20220325","20220325"
"111-12.280322.15","1","1","1","1","0","0","0","20220328","20220331"
"111-12.010422.16","0","0","0","0","1","0","0","20220401","20220401"
"111-12.040422.15","1","1","1","1","0","0","0","20220404","20220407"
"111-12.080422.16","0","0","0","0","1","0","0","20220408","20220408"
"111-12.110422.15","1","1","1","1","0","0","0","20220411","20220414"
"111-12.150422.16","0","0","0","0","1","0","0","20220415","20220415"
"111-12.180422.15","1","1","1","1","0","0","0","20220418","20220421"
"111-12.220422.16","0","0","0","0","1","0","0","20220422","20220422"
"111-12.250422.15","1","1","1","1","0","0","0","20220425","20220428"
"111-12.290422.16","0","0","0","0","1","0","0","20220429","20220429"
"111-12.020522.15","1","1","1","1","0","0","0","20220502","20220505"
"111-12.060522.16","0","0","0","0","1","0","0","20220506","20220506"
"111-12.090522.15","1","1","1","1","0","0","0","20220509","20220512"
"111-12.130522.16","0","0","0","0","1","0","0","20220513","20220513"
"111-12.160522.15","1","1","1","1","0","0","0","20220516","20220519"
"111-12.200522.16","0","0","0","0","1","0","0","20220520","20220520"
"111-12.230522.15","1","1","1","1","0","0","0","20220523","20220526"
"111-12.270522.16","0","0","0","0","1","0","0","20220527","20220527"
"111-12.300522.15","1","1","1","1","0","0","0","20220530","20220602"
"111-13.210222.15","1","1","1","1","0","0","0","20220221","20220224"
"111-13.250222.16","0","0","0","0","1","0","0","20220225","20220225"
"111-13.280222.15","1","1","1","1","0","0","0","20220228","20220303"
"111-13.040322.16","0","0","0","0","1","0","0","20220304","20220304"
"111-13.070322.15","1","1","1","1","0","0","0","20220307","20220310"
"111-13.110322.16","0","0","0","0","1","0","0","20220311","20220311"
"111-13.140322.15","1","1","1","1","0","0","0","20220314","20220317"
"111-13.180322.16","0","0","0","0","1","0","0","20220318","20220318"
